window_idx,sample_idx,raw_ir,reconstructed_ir,abs_error
32,6,78064.000000,78063.706978,0.293022
32,7,78066.000000,78063.944628,2.055372
32,8,78065.000000,78070.001536,5.001536
32,9,78069.000000,78071.156719,2.156719
32,10,78071.000000,78076.136289,5.136289
32,11,78073.000000,78072.756283,0.243717
32,12,78079.000000,78080.750474,1.750474
32,13,78081.000000,78080.728332,0.271668
32,14,78079.000000,78082.351610,3.351610
32,15,78080.000000,78078.845007,1.154993
32,16,78083.000000,78075.116323,7.883677
32,17,78084.000000,78078.336530,5.663470
32,18,78085.000000,78081.723941,3.276059
32,19,78087.000000,78079.822453,7.177547
32,20,78090.000000,78077.154691,12.845309
32,21,78093.000000,78081.704339,11.295661
32,22,78095.000000,78092.944713,2.055287
32,23,78093.000000,78086.407202,6.592798
32,24,78091.000000,78082.344861,8.655139
32,25,78085.000000,78080.855635,4.144365
32,26,78085.000000,78082.897421,2.102579
32,27,78084.000000,78083.493119,0.506881
32,28,78081.000000,78078.286247,2.713753
32,29,78081.000000,78081.935754,0.935754
32,30,78084.000000,78088.175968,4.175968
32,31,78077.000000,78084.202836,7.202836
32,32,78081.000000,78091.869096,10.869096
32,33,78081.000000,78087.800644,6.800644
32,34,78083.000000,78089.044337,6.044337
32,35,78086.000000,78094.816659,8.816659
32,36,78084.000000,78094.957977,10.957977
32,37,78086.000000,78097.255837,11.255837
32,38,78088.000000,78101.262125,13.262125
32,39,78086.000000,78107.291651,21.291651
32,40,78090.000000,78116.369256,26.369256
32,41,78091.000000,78111.468818,20.468818
32,42,78087.000000,78116.794247,29.794247
32,43,78092.000000,78116.570189,24.570189
32,44,78092.000000,78113.478261,21.478261
32,45,78096.000000,78116.362069,20.362069
32,46,78097.000000,78122.694528,25.694528
32,47,78097.000000,78122.484441,25.484441
32,48,78100.000000,78122.349193,22.349193
32,49,78105.000000,78127.803766,22.803766
32,50,78104.000000,78133.766056,29.766056
32,51,78101.000000,78131.865409,30.865409
32,52,78102.000000,78128.865889,26.865889
32,53,78105.000000,78127.894990,22.894990
32,54,78103.000000,78128.851382,25.851382
32,55,78107.000000,78128.695086,21.695086
32,56,78112.000000,78123.423546,11.423546
32,57,78115.000000,78126.987092,11.987092
32,58,78110.000000,78123.374252,13.374252
32,59,78104.000000,78126.557727,22.557727
32,60,78099.000000,78120.459468,21.459468
32,61,78093.000000,78110.941441,17.941441
32,62,78090.000000,78112.229728,22.229728
32,63,78087.000000,78112.388649,25.388649
33,0,78075.000000,78112.388649,37.388649
33,1,78077.000000,78114.727982,37.727982
33,2,78077.000000,78117.144124,40.144124
33,3,78076.000000,78110.904584,34.904584
33,4,78077.000000,78114.734248,37.734248
33,5,78077.000000,78113.411959,36.411959
33,6,78075.000000,78118.215085,43.215085
33,7,78077.000000,78119.914757,42.914757
33,8,78079.000000,78124.377031,45.377031
33,9,78077.000000,78122.483679,45.483679
33,10,78074.000000,78121.966932,47.966932
33,11,78077.000000,78127.750669,50.750669
33,12,78083.000000,78129.025837,46.025837
33,13,78077.000000,78126.783484,49.783484
33,14,78078.000000,78125.136015,47.136015
33,15,78084.000000,78133.241061,49.241061
33,16,78086.000000,78132.998256,46.998256
33,17,78086.000000,78136.229890,50.229890
33,18,78088.000000,78133.413084,45.413084
33,19,78090.000000,78136.075165,46.075165
33,20,78086.000000,78132.063967,46.063967
33,21,78087.000000,78130.459347,43.459347
33,22,78078.000000,78128.932807,50.932807
33,23,78073.000000,78123.906333,50.906333
33,24,78073.000000,78123.937666,50.937666
33,25,78072.000000,78123.908277,51.908277
33,26,78073.000000,78125.299359,52.299359
33,27,78073.000000,78126.351021,53.351021
33,28,78068.000000,78122.748890,54.748890
33,29,78069.000000,78123.176553,54.176553
33,30,78067.000000,78123.732551,56.732551
33,31,78071.000000,78123.077234,52.077234
33,32,78070.000000,78122.986863,52.986863
33,33,78071.000000,78122.869089,51.869089
33,34,78072.000000,78128.992461,56.992461
33,35,78074.000000,78129.451445,55.451445
33,36,78075.000000,78133.178288,58.178288
33,37,78077.000000,78137.004540,60.004540
33,38,78080.000000,78135.367106,55.367106
33,39,78079.000000,78132.453278,53.453278
33,40,78082.000000,78137.956222,55.956222
33,41,78082.000000,78137.260082,55.260082
33,42,78086.000000,78139.499462,53.499462
33,43,78087.000000,78141.838521,54.838521
33,44,78091.000000,78147.542738,56.542738
33,45,78093.000000,78147.870113,54.870113
33,46,78093.000000,78145.516386,52.516386
33,47,78098.000000,78155.686074,57.686074
33,48,78100.000000,78146.630385,46.630385
33,49,78097.000000,78143.285956,46.285956
33,50,78099.000000,78143.798383,44.798383
33,51,78098.000000,78149.087261,51.087261
33,52,78100.000000,78149.237540,49.237540
33,53,78099.000000,78146.522585,47.522585
33,54,78103.000000,78150.030350,47.030350
33,55,78099.000000,78147.274152,48.274152
33,56,78099.000000,78147.305124,48.305124
33,57,78092.000000,78143.515812,51.515812
33,58,78093.000000,78140.121421,47.121421
33,59,78087.000000,78130.696815,43.696815
33,60,78089.000000,78138.690926,49.690926
33,61,78088.000000,78134.908395,46.908395
33,62,78086.000000,78139.161135,53.161135
33,63,78085.000000,78135.244830,50.244830
34,0,78096.000000,78135.244830,39.244830
34,1,78098.000000,78130.896558,32.896558
34,2,78098.000000,78136.663092,38.663092
34,3,78098.000000,78131.781042,33.781042
34,4,78099.000000,78138.524831,39.524831
34,5,78103.000000,78136.444512,33.444512
34,6,78102.000000,78132.670842,30.670842
34,7,78100.000000,78133.775092,33.775092
34,8,78107.000000,78144.553857,37.553857
34,9,78102.000000,78141.627908,39.627908
34,10,78104.000000,78143.651657,39.651657
34,11,78104.000000,78138.392894,34.392894
34,12,78107.000000,78149.203248,42.203248
34,13,78107.000000,78150.780738,43.780738
34,14,78108.000000,78146.599154,38.599154
34,15,78106.000000,78146.046677,40.046677
34,16,78109.000000,78145.159486,36.159486
34,17,78101.000000,78141.350539,40.350539
34,18,78096.000000,78139.845488,43.845488
34,19,78089.000000,78133.066963,44.066963
34,20,78085.000000,78124.851543,39.851543
34,21,78083.000000,78124.741536,41.741536
34,22,78079.000000,78124.369287,45.369287
34,23,78078.000000,78128.354293,50.354293
34,24,78079.000000,78108.826431,29.826431
34,25,78079.000000,78111.139792,32.139792
34,26,78078.000000,78114.683350,36.683350
34,27,78081.000000,78116.554720,35.554720
34,28,78080.000000,78108.870112,28.870112
34,29,78072.000000,78099.846455,27.846455
34,30,78064.000000,78096.932372,32.932372
34,31,78057.000000,78094.173265,37.173265
34,32,78054.000000,78095.896512,41.896512
34,33,78055.000000,78097.506099,42.506099
34,34,78061.000000,78095.732852,34.732852
34,35,78064.000000,78087.000195,23.000195
34,36,78072.000000,78102.653931,30.653931
34,37,78068.000000,78101.589449,33.589449
34,38,78071.000000,78107.298149,36.298149
34,39,78074.000000,78107.893284,33.893284
34,40,78081.000000,78112.074756,31.074756
34,41,78087.000000,78110.256713,23.256713
34,42,78091.000000,78105.910488,14.910488
34,43,78093.000000,78106.591585,13.591585
34,44,78091.000000,78117.241103,26.241103
34,45,78089.000000,78109.899141,20.899141
34,46,78091.000000,78110.801516,19.801516
34,47,78085.000000,78114.382383,29.382383
34,48,78088.000000,78114.476832,26.476832
34,49,78091.000000,78123.872491,32.872491
34,50,78093.000000,78122.484609,29.484609
34,51,78091.000000,78121.869656,30.869656
34,52,78088.000000,78115.333283,27.333283
34,53,78084.000000,78113.642752,29.642752
34,54,78077.000000,78114.081327,37.081327
34,55,78068.000000,78107.509573,39.509573
34,56,78068.000000,78092.846092,24.846092
34,57,78069.000000,78095.503926,26.503926
34,58,78073.000000,78098.343649,25.343649
34,59,78073.000000,78098.795402,25.795402
34,60,78074.000000,78095.578370,21.578370
34,61,78075.000000,78092.049115,17.049115
34,62,78075.000000,78101.402209,26.402209
34,63,78075.000000,78105.095519,30.095519
35,0,78076.000000,78105.095519,29.095519
35,1,78085.000000,78116.219234,31.219234
35,2,78095.000000,78121.050306,26.050306
35,3,78102.000000,78130.950045,28.950045
35,4,78106.000000,78130.724875,24.724875
35,5,78112.000000,78136.245714,24.245714
35,6,78112.000000,78136.515322,24.515322
35,7,78113.000000,78138.693076,25.693076
35,8,78112.000000,78140.136154,28.136154
35,9,78111.000000,78141.569705,30.569705
35,10,78111.000000,78146.247419,35.247419
35,11,78112.000000,78146.144376,34.144376
35,12,78114.000000,78147.872761,33.872761
35,13,78113.000000,78142.271774,29.271774
35,14,78113.000000,78140.213102,27.213102
35,15,78109.000000,78136.420999,27.420999
35,16,78106.000000,78139.804112,33.804112
35,17,78108.000000,78142.255347,34.255347
35,18,78108.000000,78142.492810,34.492810
35,19,78108.000000,78142.913862,34.913862
35,20,78102.000000,78136.210909,34.210909
35,21,78104.000000,78140.365716,36.365716
35,22,78105.000000,78131.043945,26.043945
35,23,78105.000000,78134.566746,29.566746
35,24,78105.000000,78126.340221,21.340221
35,25,78106.000000,78124.303018,18.303018
35,26,78102.000000,78122.747650,20.747650
35,27,78104.000000,78119.196703,15.196703
35,28,78101.000000,78118.854762,17.854762
35,29,78101.000000,78114.681393,13.681393
35,30,78107.000000,78120.559560,13.559560
35,31,78108.000000,78122.629171,14.629171
35,32,78112.000000,78134.224930,22.224930
35,33,78113.000000,78137.137336,24.137336
35,34,78117.000000,78139.903871,22.903871
35,35,78116.000000,78135.565584,19.565584
35,36,78116.000000,78136.415276,20.415276
35,37,78121.000000,78137.718031,16.718031
35,38,78121.000000,78139.476882,18.476882
35,39,78126.000000,78142.900310,16.900310
35,40,78130.000000,78141.896988,11.896988
35,41,78132.000000,78148.027934,16.027934
35,42,78136.000000,78141.395082,5.395082
35,43,78130.000000,78138.651507,8.651507
35,44,78128.000000,78131.030208,3.030208
35,45,78125.000000,78129.213955,4.213955
35,46,78123.000000,78133.902647,10.902647
35,47,78122.000000,78134.271031,12.271031
35,48,78119.000000,78140.261429,21.261429
35,49,78117.000000,78138.656619,21.656619
35,50,78118.000000,78136.548847,18.548847
35,51,78116.000000,78129.117425,13.117425
35,52,78112.000000,78128.555456,16.555456
35,53,78112.000000,78126.687590,14.687590
35,54,78112.000000,78128.706711,16.706711
35,55,78113.000000,78129.200847,16.200847
35,56,78110.000000,78131.910206,21.910206
35,57,78111.000000,78132.505093,21.505093
35,58,78112.000000,78133.790608,21.790608
35,59,78112.000000,78133.787615,21.787615
35,60,78114.000000,78131.339789,17.339789
35,61,78116.000000,78134.976098,18.976098
35,62,78119.000000,78135.244408,16.244408
35,63,78121.000000,78138.979415,17.979415
36,0,78142.000000,78138.979415,3.020585
36,1,78143.000000,78135.375557,7.624443
36,2,78147.000000,78140.078221,6.921779
36,3,78146.000000,78137.573246,8.426754
36,4,78146.000000,78136.310439,9.689561
36,5,78147.000000,78135.843724,11.156276
36,6,78150.000000,78138.599213,11.400787
36,7,78152.000000,78144.713313,7.286687
36,8,78153.000000,78144.956716,8.043284
36,9,78154.000000,78146.456013,7.543987
36,10,78159.000000,78148.405676,10.594324
36,11,78155.000000,78141.254645,13.745355
36,12,78156.000000,78142.369038,13.630962
36,13,78154.000000,78144.069906,9.930094
36,14,78152.000000,78142.077192,9.922808
36,15,78152.000000,78144.157976,7.842024
36,16,78151.000000,78142.200647,8.799353
36,17,78155.000000,78148.516808,6.483192
36,18,78152.000000,78147.218942,4.781058
36,19,78152.000000,78147.587281,4.412719
36,20,78152.000000,78150.790518,1.209482
36,21,78151.000000,78145.819620,5.180380
36,22,78150.000000,78142.116064,7.883936
36,23,78154.000000,78142.499306,11.500694
36,24,78157.000000,78138.882419,18.117581
36,25,78157.000000,78141.041565,15.958435
36,26,78158.000000,78140.751681,17.248319
36,27,78161.000000,78148.195355,12.804645
36,28,78162.000000,78147.396033,14.603967
36,29,78163.000000,78144.676800,18.323200
36,30,78166.000000,78143.125709,22.874291
36,31,78167.000000,78145.317007,21.682993
36,32,78166.000000,78140.605360,25.394640
36,33,78169.000000,78148.086442,20.913558
36,34,78174.000000,78143.819803,30.180197
36,35,78181.000000,78146.654477,34.345523
36,36,78181.000000,78145.045049,35.954951
36,37,78184.000000,78153.477562,30.522438
36,38,78188.000000,78159.524620,28.475380
36,39,78186.000000,78156.673971,29.326029
36,40,78191.000000,78152.829937,38.170063
36,41,78192.000000,78149.628589,42.371411
36,42,78190.000000,78142.124522,47.875478
36,43,78191.000000,78143.701109,47.298891
36,44,78187.000000,78143.228427,43.771573
36,45,78191.000000,78143.547157,47.452843
36,46,78186.000000,78141.369031,44.630969
36,47,78183.000000,78141.644515,41.355485
36,48,78184.000000,78145.713895,38.286105
36,49,78179.000000,78142.533085,36.466915
36,50,78171.000000,78138.553514,32.446486
36,51,78170.000000,78139.944178,30.055822
36,52,78167.000000,78134.003471,32.996529
36,53,78168.000000,78133.317903,34.682097
36,54,78168.000000,78131.790894,36.209106
36,55,78169.000000,78133.944287,35.055713
36,56,78175.000000,78138.549173,36.450827
36,57,78176.000000,78142.081461,33.918539
36,58,78179.000000,78151.687982,27.312018
36,59,78177.000000,78147.756656,29.243344
36,60,78176.000000,78142.573620,33.426380
36,61,78175.000000,78140.990527,34.009473
36,62,78177.000000,78142.061300,34.938700
36,63,78181.000000,78142.715602,38.284398
37,0,78188.000000,78142.715602,45.284398
37,1,78188.000000,78134.902756,53.097244
37,2,78191.000000,78133.564306,57.435694
37,3,78191.000000,78141.708408,49.291592
37,4,78193.000000,78146.770123,46.229877
37,5,78198.000000,78147.229402,50.770598
37,6,78194.000000,78140.444291,53.555709
37,7,78186.000000,78140.352771,45.647229
37,8,78185.000000,78144.561192,40.438808
37,9,78181.000000,78144.994254,36.005746
37,10,78178.000000,78138.246380,39.753620
37,11,78183.000000,78135.220792,47.779208
37,12,78183.000000,78141.769734,41.230266
37,13,78183.000000,78145.982347,37.017653
37,14,78185.000000,78145.445149,39.554851
37,15,78184.000000,78141.091739,42.908261
37,16,78190.000000,78147.597089,42.402911
37,17,78191.000000,78148.985043,42.014957
37,18,78192.000000,78152.214196,39.785804
37,19,78191.000000,78146.669012,44.330988
37,20,78195.000000,78149.343348,45.656652
37,21,78196.000000,78152.582720,43.417280
37,22,78196.000000,78160.963603,35.036397
37,23,78197.000000,78156.177167,40.822833
37,24,78199.000000,78152.922156,46.077844
37,25,78199.000000,78150.202243,48.797757
37,26,78205.000000,78156.782929,48.217071
37,27,78204.000000,78161.709747,42.290253
37,28,78204.000000,78160.663467,43.336533
37,29,78206.000000,78159.261291,46.738709
37,30,78211.000000,78163.591549,47.408451
37,31,78206.000000,78167.066676,38.933324
37,32,78210.000000,78166.716816,43.283184
37,33,78212.000000,78169.270351,42.729649
37,34,78215.000000,78172.101987,42.898013
37,35,78215.000000,78175.900423,39.099577
37,36,78214.000000,78176.013133,37.986867
37,37,78211.000000,78169.705681,41.294319
37,38,78206.000000,78165.043575,40.956425
37,39,78205.000000,78166.922205,38.077795
37,40,78205.000000,78176.551140,28.448860
37,41,78203.000000,78178.719339,24.280661
37,42,78201.000000,78177.267452,23.732548
37,43,78201.000000,78173.587988,27.412012
37,44,78205.000000,78179.615524,25.384476
37,45,78206.000000,78182.342812,23.657188
37,46,78208.000000,78185.927935,22.072065
37,47,78210.000000,78180.281620,29.718380
37,48,78213.000000,78179.419643,33.580357
37,49,78215.000000,78183.756349,31.243651
37,50,78216.000000,78187.630315,28.369685
37,51,78220.000000,78183.586354,36.413646
37,52,78218.000000,78182.297501,35.702499
37,53,78217.000000,78186.053288,30.946712
37,54,78217.000000,78188.430695,28.569305
37,55,78222.000000,78190.894840,31.105160
37,56,78222.000000,78186.719244,35.280756
37,57,78226.000000,78186.855900,39.144100
37,58,78231.000000,78188.808201,42.191799
37,59,78234.000000,78193.068924,40.931076
37,60,78230.000000,78189.544177,40.455823
37,61,78227.000000,78187.695350,39.304650
37,62,78227.000000,78189.935623,37.064377
37,63,78229.000000,78197.478755,31.521245
38,0,78217.000000,78197.478755,19.521245
38,1,78218.000000,78198.822419,19.177581
38,2,78218.000000,78198.295411,19.704589
38,3,78219.000000,78198.650761,20.349239
38,4,78222.000000,78206.161524,15.838476
38,5,78226.000000,78210.897522,15.102478
38,6,78225.000000,78210.726548,14.273452
38,7,78229.000000,78213.063062,15.936938
38,8,78227.000000,78221.216409,5.783591
38,9,78229.000000,78222.576297,6.423703
38,10,78227.000000,78221.681209,5.318791
38,11,78232.000000,78225.085097,6.914903
38,12,78230.000000,78222.615216,7.384784
38,13,78231.000000,78221.981327,9.018673
38,14,78233.000000,78224.807624,8.192376
38,15,78234.000000,78224.685706,9.314294
38,16,78235.000000,78221.669948,13.330052
38,17,78234.000000,78223.846710,10.153290
38,18,78237.000000,78228.258780,8.741220
38,19,78240.000000,78229.674674,10.325326
38,20,78237.000000,78222.624673,14.375327
38,21,78237.000000,78225.723451,11.276549
38,22,78238.000000,78227.344725,10.655275
38,23,78241.000000,78225.513784,15.486216
38,24,78243.000000,78223.830582,19.169418
38,25,78240.000000,78220.840759,19.159241
38,26,78235.000000,78216.406788,18.593212
38,27,78232.000000,78217.711767,14.288233
38,28,78230.000000,78217.776660,12.223340
38,29,78228.000000,78213.457163,14.542837
38,30,78227.000000,78210.841796,16.158204
38,31,78222.000000,78209.719882,12.280118
38,32,78225.000000,78214.825326,10.174674
38,33,78226.000000,78215.375947,10.624053
38,34,78227.000000,78215.829304,11.170696
38,35,78229.000000,78219.731406,9.268594
38,36,78231.000000,78223.867750,7.132250
38,37,78236.000000,78227.358475,8.641525
38,38,78237.000000,78230.962520,6.037480
38,39,78237.000000,78233.014464,3.985536
38,40,78238.000000,78236.773621,1.226379
38,41,78241.000000,78238.946604,2.053396
38,42,78243.000000,78241.618366,1.381634
38,43,78247.000000,78243.893622,3.106378
38,44,78248.000000,78242.395183,5.604817
38,45,78249.000000,78242.440504,6.559496
38,46,78246.000000,78245.801778,0.198222
38,47,78251.000000,78246.984963,4.015037
38,48,78245.000000,78243.358690,1.641310
38,49,78245.000000,78244.415567,0.584433
38,50,78249.000000,78246.889003,2.110997
38,51,78248.000000,78246.675166,1.324834
38,52,78251.000000,78250.844955,0.155045
38,53,78251.000000,78250.202380,0.797620
38,54,78253.000000,78245.906537,7.093463
38,55,78251.000000,78244.033281,6.966719
38,56,78254.000000,78245.907714,8.092286
38,57,78249.000000,78241.649970,7.350030
38,58,78247.000000,78236.937560,10.062440
38,59,78237.000000,78230.016343,6.983657
38,60,78232.000000,78231.191639,0.808361
38,61,78232.000000,78230.939197,1.060803
38,62,78233.000000,78226.050637,6.949363
38,63,78233.000000,78226.840252,6.159748
39,0,78241.000000,78226.840252,14.159748
39,1,78237.000000,78225.433643,11.566357
39,2,78239.000000,78223.530543,15.469457
39,3,78237.000000,78218.308314,18.691686
39,4,78240.000000,78220.942165,19.057835
39,5,78238.000000,78222.421881,15.578119
39,6,78239.000000,78220.930168,18.069832
39,7,78244.000000,78223.574834,20.425166
39,8,78242.000000,78220.211350,21.788650
39,9,78246.000000,78221.753192,24.246808
39,10,78248.000000,78219.011183,28.988817
39,11,78253.000000,78225.298744,27.701256
39,12,78255.000000,78230.683249,24.316751
39,13,78254.000000,78228.904194,25.095806
39,14,78253.000000,78226.306219,26.693781
39,15,78248.000000,78225.235376,22.764624
39,16,78244.000000,78225.682869,18.317131
39,17,78240.000000,78223.827139,16.172861
39,18,78237.000000,78222.975421,14.024579
39,19,78239.000000,78224.748329,14.251671
39,20,78236.000000,78222.621857,13.378143
39,21,78236.000000,78220.326388,15.673612
39,22,78239.000000,78225.135618,13.864382
39,23,78239.000000,78221.615048,17.384952
39,24,78241.000000,78220.028034,20.971966
39,25,78243.000000,78223.764566,19.235434
39,26,78241.000000,78227.419067,13.580933
39,27,78242.000000,78232.029765,9.970235
39,28,78242.000000,78226.898558,15.101442
39,29,78246.000000,78227.445910,18.554090
39,30,78247.000000,78225.514533,21.485467
39,31,78249.000000,78225.571798,23.428202
39,32,78247.000000,78233.679093,13.320907
39,33,78244.000000,78232.978645,11.021355
39,34,78249.000000,78235.790626,13.209374
39,35,78250.000000,78230.099980,19.900020
39,36,78252.000000,78229.967863,22.032137
39,37,78249.000000,78235.767624,13.232376
39,38,78256.000000,78237.512629,18.487371
39,39,78258.000000,78239.208990,18.791010
39,40,78257.000000,78242.238221,14.761779
39,41,78260.000000,78237.664685,22.335315
39,42,78262.000000,78238.494533,23.505467
39,43,78259.000000,78238.032943,20.967057
39,44,78258.000000,78240.412916,17.587084
39,45,78259.000000,78239.094085,19.905915
39,46,78258.000000,78233.179552,24.820448
39,47,78259.000000,78242.354989,16.645011
39,48,78255.000000,78235.597308,19.402692
39,49,78247.000000,78232.605689,14.394311
39,50,78247.000000,78229.505991,17.494009
39,51,78239.000000,78225.559860,13.440140
39,52,78237.000000,78228.427631,8.572369
39,53,78237.000000,78223.874396,13.125604
39,54,78242.000000,78224.184948,17.815052
39,55,78242.000000,78220.328079,21.671921
39,56,78239.000000,78210.684068,28.315932
39,57,78237.000000,78212.441280,24.558720
39,58,78241.000000,78210.444149,30.555851
39,59,78239.000000,78211.932979,27.067021
39,60,78238.000000,78211.178737,26.821263
39,61,78240.000000,78208.132847,31.867153
39,62,78241.000000,78209.906329,31.093671
39,63,78239.000000,78204.293581,34.706419
40,0,78242.000000,78204.293581,37.706419
40,1,78241.000000,78204.501619,36.498381
40,2,78240.000000,78204.621220,35.378780
40,3,78236.000000,78204.512175,31.487825
40,4,78236.000000,78198.387527,37.612473
40,5,78240.000000,78201.479668,38.520332
40,6,78239.000000,78201.386642,37.613358
40,7,78237.000000,78200.547890,36.452110
40,8,78241.000000,78190.239814,50.760186
40,9,78239.000000,78190.156197,48.843803
40,10,78232.000000,78187.861336,44.138664
40,11,78226.000000,78185.641972,40.358028
40,12,78223.000000,78180.515759,42.484241
40,13,78223.000000,78180.297683,42.702317
40,14,78217.000000,78173.527648,43.472352
40,15,78215.000000,78172.027979,42.972021
40,16,78215.000000,78172.618218,42.381782
40,17,78216.000000,78173.867471,42.132529
40,18,78219.000000,78169.429463,49.570537
40,19,78217.000000,78169.573579,47.426421
40,20,78218.000000,78175.834039,42.165961
40,21,78217.000000,78174.218340,42.781660
40,22,78215.000000,78173.300148,41.699852
40,23,78215.000000,78173.352912,41.647088
40,24,78216.000000,78180.515939,35.484061
40,25,78217.000000,78176.853989,40.146011
40,26,78223.000000,78180.685536,42.314464
40,27,78222.000000,78178.485911,43.514089
40,28,78223.000000,78181.550907,41.449093
40,29,78226.000000,78179.749467,46.250533
40,30,78224.000000,78184.108220,39.891780
40,31,78228.000000,78184.478987,43.521013
40,32,78227.000000,78181.319293,45.680707
40,33,78230.000000,78185.774863,44.225137
40,34,78229.000000,78188.276235,40.723765
40,35,78230.000000,78188.603213,41.396787
40,36,78229.000000,78184.950157,44.049843
40,37,78234.000000,78190.179482,43.820518
40,38,78236.000000,78190.580471,45.419529
40,39,78238.000000,78189.681097,48.318903
40,40,78236.000000,78186.606114,49.393886
40,41,78235.000000,78190.124625,44.875375
40,42,78234.000000,78187.367832,46.632168
40,43,78230.000000,78186.929591,43.070409
40,44,78229.000000,78184.282364,44.717636
40,45,78225.000000,78183.236644,41.763356
40,46,78224.000000,78180.905627,43.094373
40,47,78226.000000,78184.938389,41.061611
40,48,78227.000000,78185.137815,41.862185
40,49,78225.000000,78180.802456,44.197544
40,50,78226.000000,78181.218293,44.781707
40,51,78227.000000,78184.262541,42.737459
40,52,78226.000000,78189.867868,36.132132
40,53,78225.000000,78184.864855,40.135145
40,54,78232.000000,78189.963372,42.036628
40,55,78232.000000,78188.891283,43.108717
40,56,78235.000000,78191.834859,43.165141
40,57,78231.000000,78190.990816,40.009184
40,58,78231.000000,78192.414813,38.585187
40,59,78232.000000,78189.371907,42.628093
40,60,78232.000000,78190.109378,41.890622
40,61,78236.000000,78194.988124,41.011876
40,62,78236.000000,78194.044826,41.955174
40,63,78235.000000,78186.394717,48.605283
41,0,78217.000000,78186.394717,30.605283
41,1,78220.000000,78188.094949,31.905051
41,2,78216.000000,78179.338028,36.661972
41,3,78216.000000,78179.502914,36.497086
41,4,78211.000000,78175.758026,35.241974
41,5,78208.000000,78173.014638,34.985362
41,6,78204.000000,78171.379006,32.620994
41,7,78199.000000,78164.230871,34.769129
41,8,78195.000000,78154.251166,40.748834
41,9,78193.000000,78148.575044,44.424956
41,10,78193.000000,78144.113844,48.886156
41,11,78197.000000,78152.182623,44.817377
41,12,78195.000000,78155.401889,39.598111
41,13,78191.000000,78150.138729,40.861271
41,14,78191.000000,78146.612157,44.387843
41,15,78191.000000,78149.586667,41.413333
41,16,78197.000000,78150.786919,46.213081
41,17,78196.000000,78145.577628,50.422372
41,18,78195.000000,78145.664963,49.335037
41,19,78197.000000,78153.328566,43.671434
41,20,78197.000000,78157.551707,39.448293
41,21,78199.000000,78156.090114,42.909886
41,22,78200.000000,78151.494020,48.505980
41,23,78196.000000,78150.292551,45.707449
41,24,78197.000000,78157.493169,39.506831
41,25,78197.000000,78158.266131,38.733869
41,26,78201.000000,78154.403828,46.596172
41,27,78202.000000,78154.892323,47.107677
41,28,78201.000000,78156.110479,44.889521
41,29,78207.000000,78165.146833,41.853167
41,30,78209.000000,78165.501125,43.498875
41,31,78206.000000,78160.727173,45.272827
41,32,78207.000000,78172.707342,34.292658
41,33,78209.000000,78176.602376,32.397624
41,34,78207.000000,78177.552323,29.447677
41,35,78205.000000,78172.519716,32.480284
41,36,78204.000000,78168.265377,35.734623
41,37,78205.000000,78173.818359,31.181641
41,38,78208.000000,78177.512257,30.487743
41,39,78209.000000,78173.962690,35.037310
41,40,78209.000000,78177.601866,31.398134
41,41,78208.000000,78174.073119,33.926881
41,42,78205.000000,78169.000071,35.999929
41,43,78199.000000,78164.589682,34.410318
41,44,78192.000000,78159.304921,32.695079
41,45,78189.000000,78157.743563,31.256437
41,46,78187.000000,78157.287834,29.712166
41,47,78191.000000,78161.716179,29.283821
41,48,78193.000000,78159.764512,33.235488
41,49,78191.000000,78155.832399,35.167601
41,50,78188.000000,78152.590680,35.409320
41,51,78186.000000,78155.923946,30.076054
41,52,78188.000000,78157.872697,30.127303
41,53,78192.000000,78160.648143,31.351857
41,54,78187.000000,78156.386002,30.613998
41,55,78185.000000,78155.809486,29.190514
41,56,78183.000000,78156.856410,26.143590
41,57,78181.000000,78158.992685,22.007315
41,58,78180.000000,78163.718610,16.281390
41,59,78180.000000,78160.342251,19.657749
41,60,78184.000000,78163.518128,20.481872
41,61,78185.000000,78169.580981,15.419019
41,62,78182.000000,78160.376975,21.623025
41,63,78184.000000,78154.883527,29.116473
42,0,78187.000000,78154.883527,32.116473
42,1,78185.000000,78151.597648,33.402352
42,2,78189.000000,78153.177968,35.822032
42,3,78189.000000,78158.243255,30.756745
42,4,78191.000000,78157.370154,33.629846
42,5,78186.000000,78154.194910,31.805090
42,6,78183.000000,78152.799414,30.200586
42,7,78178.000000,78147.219666,30.780334
42,8,78173.000000,78153.840426,19.159574
42,9,78168.000000,78152.157751,15.842249
42,10,78167.000000,78151.561136,15.438864
42,11,78165.000000,78149.219167,15.780833
42,12,78164.000000,78146.854565,17.145435
42,13,78165.000000,78151.577338,13.422662
42,14,78165.000000,78153.013859,11.986141
42,15,78166.000000,78151.404557,14.595443
42,16,78163.000000,78148.885259,14.114741
42,17,78165.000000,78145.073961,19.926039
42,18,78164.000000,78142.995821,21.004179
42,19,78165.000000,78148.077483,16.922517
42,20,78168.000000,78156.342393,11.657607
42,21,78168.000000,78156.051456,11.948544
42,22,78170.000000,78150.095870,19.904130
42,23,78169.000000,78149.050693,19.949307
42,24,78168.000000,78143.145449,24.854551
42,25,78166.000000,78141.813281,24.186719
42,26,78168.000000,78141.513314,26.486686
42,27,78169.000000,78137.905082,31.094918
42,28,78170.000000,78145.104266,24.895734
42,29,78168.000000,78146.337920,21.662080
42,30,78171.000000,78146.488158,24.511842
