window_idx,axis,sample_idx,raw_value,reconstructed_value,abs_error
5,gy,54,-5.916000,-4.750977,1.165023
5,gy,55,-8.344000,-6.043763,2.300237
5,gy,56,-9.260000,-11.958415,2.698415
5,gy,57,-8.870000,-10.566932,1.696932
5,gy,58,-7.527000,-11.637689,4.110689
5,gy,59,-4.260000,-7.936653,3.676653
5,gy,60,-0.947000,-7.646608,6.699608
5,gy,61,0.458000,-5.881788,6.339788
5,gy,62,0.206000,-1.260255,1.466255
5,gy,63,-0.992000,-0.290419,0.701581
5,gz,0,1.275000,1.260633,0.014367
5,gz,1,1.344000,1.544690,0.200690
5,gz,2,-1.214000,-1.127919,0.086081
5,gz,3,-4.290000,-2.885580,1.404420
5,gz,4,-5.504000,-6.475507,0.971507
5,gz,5,-4.817000,-6.581005,1.764005
5,gz,6,-3.053000,-3.403293,0.350293
5,gz,7,-1.008000,-0.035448,0.972552
5,gz,8,-0.275000,2.120242,2.395242
5,gz,9,-0.939000,1.611746,2.550746
5,gz,10,-1.733000,5.030793,6.763793
5,gz,11,-1.840000,3.562849,5.402849
5,gz,12,-1.634000,3.208005,4.842005
5,gz,13,-1.397000,3.145791,4.542791
5,gz,14,0.031000,3.028489,2.997489
5,gz,15,2.511000,4.528924,2.017924
5,gz,16,3.351000,4.956453,1.605453
5,gz,17,2.046000,6.769667,4.723667
5,gz,18,0.733000,7.732171,6.999171
5,gz,19,1.557000,9.191046,7.634046
5,gz,20,4.328000,12.027563,7.699563
5,gz,21,7.092000,14.094570,7.002570
5,gz,22,8.420000,11.561885,3.141885
5,gz,23,8.824000,9.053857,0.229857
5,gz,24,9.603000,6.087413,3.515587
5,gz,25,10.420000,7.189077,3.230923
5,gz,26,9.802000,3.589693,6.212307
5,gz,27,8.145000,4.614160,3.530840
5,gz,28,7.427000,4.710232,2.716768
5,gz,29,6.847000,0.422528,6.424472
5,gz,30,5.649000,0.457336,5.191664
5,gz,31,3.099000,-2.800727,5.899727
5,gz,32,-1.069000,-2.381665,1.312665
5,gz,33,-5.069000,-6.988372,1.919372
5,gz,34,-7.496000,-5.554285,1.941715
5,gz,35,-6.840000,-4.787997,2.052003
5,gz,36,-3.855000,-3.421451,0.433549
5,gz,37,0.527000,0.451001,0.075999
5,gz,38,4.763000,2.534171,2.228829
5,gz,39,7.282000,5.927251,1.354749
5,gz,40,8.527000,5.099826,3.427174
5,gz,41,10.061000,7.292922,2.768078
5,gz,42,12.427000,9.535092,2.891908
5,gz,43,14.733000,11.119105,3.613895
5,gz,44,17.527000,12.330393,5.196607
5,gz,45,20.107000,15.994338,4.112662
5,gz,46,20.115000,17.099191,3.015809
5,gz,47,18.580000,15.239782,3.340218
5,gz,48,16.282000,12.103244,4.178756
5,gz,49,12.878000,10.025261,2.852739
5,gz,50,8.924000,5.488940,3.435060
5,gz,51,4.282000,2.705745,1.576255
5,gz,52,0.115000,-0.151404,0.266404
5,gz,53,-2.427000,-6.130418,3.703418
5,gz,54,-2.763000,-7.535555,4.772555
5,gz,55,-2.115000,-8.368938,6.253938
5,gz,56,-2.061000,-3.316213,1.255213
5,gz,57,-4.252000,-1.601442,2.650558
5,gz,58,-5.908000,-0.341824,5.566176
5,gz,59,-6.344000,0.983611,7.327611
5,gz,60,-6.588000,0.613231,7.201231
5,gz,61,-5.015000,1.594535,6.609535
5,gz,62,-1.908000,-2.241772,0.333772
5,gz,63,1.145000,-2.130633,3.275633
6,ax,0,0.198000,0.247527,0.049527
6,ax,1,0.473000,0.409658,0.063342
6,ax,2,0.404000,0.117743,0.286257
6,ax,3,0.289000,-0.223928,0.512928
6,ax,4,0.205000,-0.022758,0.227758
6,ax,5,0.126000,-0.113501,0.239501
6,ax,6,0.198000,-0.002166,0.200166
6,ax,7,0.272000,0.111175,0.160825
6,ax,8,0.378000,0.498452,0.120452
6,ax,9,0.332000,0.355176,0.023176
6,ax,10,0.347000,0.256277,0.090723
6,ax,11,0.337000,0.117852,0.219148
6,ax,12,0.380000,0.167672,0.212328
6,ax,13,0.260000,0.097432,0.162568
6,ax,14,0.375000,0.122446,0.252554
6,ax,15,0.603000,0.429347,0.173653
6,ax,16,0.672000,0.431240,0.240760
6,ax,17,0.459000,0.197364,0.261636
6,ax,18,0.335000,0.280153,0.054847
6,ax,19,0.078000,0.249843,0.171843
6,ax,20,0.047000,0.061448,0.014448
6,ax,21,0.098000,-0.165492,0.263492
6,ax,22,0.461000,0.047056,0.413944
6,ax,23,0.337000,0.029397,0.307603
6,ax,24,0.038000,-0.000518,0.038518
6,ax,25,0.011000,0.389771,0.378771
6,ax,26,0.069000,0.425359,0.356359
6,ax,27,-0.072000,0.286846,0.358846
6,ax,28,-0.106000,0.099107,0.205107
6,ax,29,-0.132000,0.269546,0.401546
6,ax,30,-0.111000,0.201564,0.312564
6,ax,31,0.181000,0.338373,0.157373
6,ax,32,0.241000,0.441797,0.200797
6,ax,33,0.184000,0.437810,0.253810
6,ax,34,0.090000,0.303928,0.213928
6,ax,35,-0.058000,0.058985,0.116985
6,ax,36,-0.223000,0.054441,0.277441
6,ax,37,-0.432000,-0.065448,0.366552
6,ax,38,-0.350000,-0.258407,0.091593
6,ax,39,-0.386000,-0.335815,0.050185
6,ax,40,-0.369000,0.000366,0.369366
6,ax,41,-0.228000,-0.038832,0.189168
6,ax,42,0.078000,0.250982,0.172982
6,ax,43,0.301000,0.385875,0.084875
6,ax,44,0.153000,0.350861,0.197861
6,ax,45,0.141000,0.136464,0.004536
6,ax,46,0.114000,0.095607,0.018393
6,ax,47,0.208000,0.247687,0.039687
6,ax,48,0.320000,0.161691,0.158309
6,ax,49,0.387000,0.384221,0.002779
6,ax,50,0.359000,0.264518,0.094482
6,ax,51,0.349000,0.388164,0.039164
6,ax,52,0.371000,0.101297,0.269703
6,ax,53,0.387000,0.120549,0.266451
6,ax,54,0.189000,-0.002421,0.191421
6,ax,55,0.021000,-0.094537,0.115537
6,ax,56,-0.039000,-0.147081,0.108081
6,ax,57,-0.005000,-0.055386,0.050386
6,ax,58,-0.008000,0.080329,0.088329
6,ax,59,0.066000,0.267917,0.201917
6,ax,60,0.227000,0.328379,0.101379
6,ax,61,0.416000,0.413161,0.002839
6,ax,62,0.411000,0.388541,0.022459
6,ax,63,0.251000,0.312902,0.061902
6,ay,0,0.195000,0.465654,0.270654
6,ay,1,0.357000,0.296278,0.060722
6,ay,2,0.405000,0.510613,0.105613
6,ay,3,0.556000,0.640653,0.084653
6,ay,4,0.326000,0.650537,0.324537
6,ay,5,0.216000,0.241847,0.025847
6,ay,6,0.187000,0.321026,0.134026
6,ay,7,0.355000,0.364895,0.009895
6,ay,8,0.489000,0.508905,0.019905
6,ay,9,0.369000,0.361710,0.007290
6,ay,10,0.257000,0.320427,0.063427
6,ay,11,0.187000,0.543073,0.356073
6,ay,12,0.317000,0.770504,0.453504
6,ay,13,0.386000,0.702011,0.316011
6,ay,14,0.546000,0.486797,0.059203
6,ay,15,0.621000,0.798531,0.177531
6,ay,16,0.810000,0.630298,0.179702
6,ay,17,0.834000,0.337088,0.496912
6,ay,18,0.652000,0.028510,0.623490
6,ay,19,0.305000,-0.218424,0.523424
6,ay,20,0.381000,0.146783,0.234217
6,ay,21,0.388000,0.080509,0.307491
6,ay,22,0.523000,0.003912,0.519088
6,ay,23,0.257000,-0.030373,0.287373
6,ay,24,0.374000,0.237330,0.136670
6,ay,25,0.206000,-0.015360,0.221360
6,ay,26,0.233000,-0.112256,0.345256
6,ay,27,0.137000,-0.132456,0.269456
6,ay,28,0.192000,0.086401,0.105599
6,ay,29,-0.007000,-0.094296,0.087296
6,ay,30,0.204000,-0.293535,0.497535
6,ay,31,0.242000,0.059883,0.182117
6,ay,32,0.286000,0.098314,0.187686
6,ay,33,0.408000,0.419736,0.011736
6,ay,34,0.429000,0.274103,0.154897
6,ay,35,0.714000,0.258692,0.455308
6,ay,36,0.520000,0.309163,0.210837
6,ay,37,0.278000,0.354090,0.076090
6,ay,38,0.257000,0.019435,0.237565
6,ay,39,0.190000,-0.157524,0.347524
6,ay,40,0.156000,0.305589,0.149589
6,ay,41,0.357000,0.347613,0.009387
6,ay,42,0.573000,0.307949,0.265051
6,ay,43,0.554000,0.106258,0.447742
6,ay,44,0.357000,0.291445,0.065555
6,ay,45,0.388000,0.398257,0.010257
6,ay,46,0.221000,0.255027,0.034027
6,ay,47,0.211000,0.130493,0.080507
6,ay,48,0.046000,0.058419,0.012419
6,ay,49,0.116000,0.387888,0.271888
6,ay,50,0.077000,0.058408,0.018592
6,ay,51,0.166000,0.250464,0.084464
6,ay,52,0.295000,0.343842,0.048842
6,ay,53,0.369000,0.607338,0.238338
6,ay,54,0.199000,0.421367,0.222367
6,ay,55,-0.038000,0.291340,0.329340
6,ay,56,-0.246000,0.279192,0.525192
6,ay,57,-0.342000,0.260456,0.602456
6,ay,58,-0.167000,0.340900,0.507900
6,ay,59,-0.002000,0.230172,0.232172
6,ay,60,0.218000,0.522893,0.304893
6,ay,61,0.353000,0.781590,0.428590
6,ay,62,0.417000,1.190563,0.773563
6,ay,63,0.321000,0.759054,0.438054
6,az,0,11.210000,11.698067,0.488067
6,az,1,11.332000,11.853719,0.521719
6,az,2,11.598000,11.872704,0.274704
6,az,3,11.510000,11.839456,0.329456
6,az,4,11.383000,11.646200,0.263200
6,az,5,11.416000,11.870736,0.454736
6,az,6,11.222000,11.764849,0.542849
6,az,7,11.354000,11.688135,0.334135
6,az,8,11.335000,11.838914,0.503914
6,az,9,11.411000,12.062362,0.651362
6,az,10,11.464000,11.900018,0.436018
6,az,11,11.531000,12.053601,0.522601
6,az,12,11.505000,11.968968,0.463968
6,az,13,11.680000,12.164184,0.484184
6,az,14,11.620000,12.276327,0.656327
6,az,15,11.548000,12.363956,0.815956
6,az,16,11.720000,12.275607,0.555607
6,az,17,11.969000,12.430697,0.461697
6,az,18,12.096000,12.396471,0.300471
6,az,19,12.103000,12.275278,0.172278
6,az,20,12.053000,12.470228,0.417228
6,az,21,11.945000,12.578491,0.633491
6,az,22,11.766000,12.219471,0.453471
6,az,23,12.003000,12.216786,0.213786
6,az,24,12.247000,12.396883,0.149883
6,az,25,12.209000,12.229832,0.020832
6,az,26,12.082000,12.188763,0.106763
6,az,27,12.134000,12.135291,0.001291
6,az,28,12.008000,12.118125,0.110125
6,az,29,12.087000,12.112584,0.025584
6,az,30,12.072000,12.035989,0.036011
6,az,31,11.917000,11.974411,0.057411
6,az,32,12.142000,11.907383,0.234617
6,az,33,12.331000,12.268438,0.062562
6,az,34,12.383000,11.935210,0.447790
6,az,35,12.395000,11.878443,0.516557
6,az,36,12.237000,11.839705,0.397295
6,az,37,12.290000,11.984559,0.305441
6,az,38,12.053000,11.723177,0.329823
6,az,39,12.247000,11.963449,0.283551
6,az,40,12.288000,11.794703,0.493297
6,az,41,12.381000,11.683979,0.697021
6,az,42,12.362000,11.467721,0.894279
6,az,43,12.316000,11.726275,0.589725
6,az,44,12.381000,11.681956,0.699044
6,az,45,12.316000,11.618360,0.697640
6,az,46,12.352000,11.758100,0.593900
6,az,47,12.122000,11.643301,0.478699
6,az,48,12.185000,11.785685,0.399315
6,az,49,12.252000,11.825748,0.426252
6,az,50,12.352000,11.902219,0.449781
6,az,51,12.369000,11.882812,0.486188
6,az,52,12.532000,12.284065,0.247935
6,az,53,12.448000,12.131027,0.316973
6,az,54,12.537000,12.057369,0.479631
6,az,55,12.498000,12.090078,0.407922
6,az,56,12.438000,12.469485,0.031485
6,az,57,12.326000,12.091084,0.234916
6,az,58,12.357000,12.350079,0.006921
6,az,59,12.345000,12.349576,0.004576
6,az,60,12.309000,12.226258,0.082742
6,az,61,12.271000,12.174638,0.096362
6,az,62,12.326000,12.366624,0.040624
6,az,63,12.386000,12.269393,0.116607
6,gx,0,-21.924000,-23.632842,1.708842
6,gx,1,-20.275000,-20.271156,0.003844
6,gx,2,-16.603000,-13.434835,3.168165
6,gx,3,-12.328000,-9.948726,2.379274
6,gx,4,-9.641000,-10.179635,0.538635
6,gx,5,-9.412000,-14.126204,4.714204
6,gx,6,-12.282000,-20.256383,7.974383
6,gx,7,-15.611000,-20.811645,5.200645
6,gx,8,-16.901000,-15.865040,1.035960
6,gx,9,-16.405000,-9.623425,6.781575
6,gx,10,-15.977000,-5.388470,10.588530
6,gx,11,-16.252000,-9.722369,6.529631
6,gx,12,-16.550000,-12.296427,4.253573
6,gx,13,-15.947000,-13.342598,2.604402
6,gx,14,-15.672000,-16.012006,0.340006
6,gx,15,-16.084000,-15.514801,0.569199
6,gx,16,-14.840000,-11.170226,3.669774
6,gx,17,-12.374000,-3.913307,8.460693
6,gx,18,-10.053000,-3.884835,6.168165
6,gx,19,-9.649000,-8.777695,0.871305
6,gx,20,-10.977000,-11.299367,0.322367
6,gx,21,-12.756000,-11.856646,0.899354
6,gx,22,-13.038000,-12.853477,0.184523
6,gx,23,-11.992000,-11.266284,0.725716
6,gx,24,-10.450000,-9.935904,0.514096
6,gx,25,-9.969000,-9.061109,0.907891
6,gx,26,-9.450000,-8.698642,0.751358
6,gx,27,-8.710000,-9.973752,1.263752
6,gx,28,-7.893000,-10.993852,3.100852
6,gx,29,-7.534000,-15.222148,7.688148
6,gx,30,-7.366000,-15.504393,8.138393
6,gx,31,-7.977000,-10.455842,2.478842
6,gx,32,-7.595000,-6.950702,0.644298
6,gx,33,-6.977000,-5.871071,1.105929
6,gx,34,-6.511000,-7.754741,1.243741
6,gx,35,-5.809000,-8.472162,2.663162
6,gx,36,-4.809000,-7.718178,2.909178
6,gx,37,-3.031000,-11.496511,8.465511
6,gx,38,-1.786000,-10.984059,9.198059
6,gx,39,-2.176000,-6.006090,3.830090
6,gx,40,-3.992000,-1.593851,2.398149
6,gx,41,-6.420000,0.107755,6.527755
6,gx,42,-7.168000,-3.049657,4.118343
6,gx,43,-5.298000,-4.843852,0.454148
6,gx,44,-2.809000,-3.771579,0.962579
6,gx,45,-1.321000,-2.716015,1.395015
6,gx,46,-0.748000,-2.290804,1.542804
6,gx,47,-0.710000,-1.144240,0.434240
6,gx,48,-0.458000,0.356286,0.814286
6,gx,49,-0.183000,4.095879,4.278879
6,gx,50,-0.573000,1.718365,2.291365
6,gx,51,-1.229000,-2.111771,0.882771
6,gx,52,-1.817000,-3.506545,1.689545
6,gx,53,-1.046000,-5.890372,4.844372
6,gx,54,0.473000,-3.345158,3.818158
6,gx,55,1.137000,0.256212,0.880788
6,gx,56,-0.206000,3.292633,3.498633
6,gx,57,-2.840000,2.236946,5.076946
6,gx,58,-5.412000,-2.248579,3.163421
6,gx,59,-6.863000,-5.169056,1.693944
6,gx,60,-6.420000,-8.271035,1.851035
6,gx,61,-4.542000,-9.664113,5.122113
6,gx,62,-1.000000,-3.510232,2.510232
6,gx,63,2.794000,3.386336,0.592336
6,gy,0,17.878000,18.784066,0.906066
6,gy,1,20.252000,18.667857,1.584143
6,gy,2,19.878000,12.274187,7.603813
6,gy,3,15.473000,7.667781,7.805219
6,gy,4,10.359000,10.887816,0.528816
6,gy,5,7.351000,12.416618,5.065618
6,gy,6,7.382000,12.307990,4.925990
6,gy,7,10.260000,13.657389,3.397389
6,gy,8,14.153000,11.100298,3.052702
6,gy,9,18.221000,10.697665,7.523335
6,gy,10,20.260000,11.088140,9.171860
6,gy,11,20.435000,12.205220,8.229780
6,gy,12,19.107000,12.252562,6.854438
6,gy,13,17.015000,12.835019,4.179981
6,gy,14,14.336000,12.054570,2.281430
6,gy,15,13.977000,11.290101,2.686899
6,gy,16,15.115000,12.477050,2.637950
6,gy,17,14.328000,10.061652,4.266348
6,gy,18,10.809000,11.662796,0.853796
6,gy,19,7.305000,12.362744,5.057744
6,gy,20,6.588000,12.647957,6.059957
6,gy,21,9.221000,13.782335,4.561335
6,gy,22,13.656000,16.123421,2.467421
6,gy,23,18.397000,16.368360,2.028640
6,gy,24,18.557000,13.307585,5.249415
6,gy,25,14.603000,11.579283,3.023717
6,gy,26,11.031000,10.820927,0.210073
6,gy,27,9.840000,13.115616,3.275616
6,gy,28,9.550000,14.353617,4.803617
6,gy,29,10.191000,17.007086,6.816086
6,gy,30,11.015000,19.934264,8.919264
6,gy,31,12.931000,17.107299,4.176299
6,gy,32,15.534000,13.353857,2.180143
6,gy,33,15.351000,13.095336,2.255664
6,gy,34,12.023000,11.127422,0.895578
6,gy,35,7.695000,9.799773,2.104773
6,gy,36,4.924000,13.497797,8.573797
6,gy,37,4.817000,15.203962,10.386962
6,gy,38,7.351000,12.541270,5.190270
6,gy,39,12.550000,14.877418,2.327418
6,gy,40,17.702000,18.269631,0.567631
6,gy,41,21.435000,19.319394,2.115606
6,gy,42,22.260000,24.012724,1.752724
6,gy,43,22.962000,28.146554,5.184554
6,gy,44,23.832000,29.545572,5.713572
6,gy,45,23.924000,29.112051,5.188051
6,gy,46,23.634000,28.264477,4.630477
6,gy,47,23.779000,25.707762,1.928762
6,gy,48,25.641000,25.684636,0.043636
6,gy,49,27.885000,24.793789,3.091211
6,gy,50,28.878000,22.009457,6.868543
6,gy,51,27.687000,22.871081,4.815919
6,gy,52,24.779000,23.123686,1.655314
6,gy,53,22.382000,22.053398,0.328602
6,gy,54,21.290000,21.535963,0.245963
6,gy,55,21.229000,20.539343,0.689657
6,gy,56,22.504000,17.186087,5.317913
6,gy,57,25.557000,18.453102,7.103898
6,gy,58,29.214000,24.010553,5.203447
6,gy,59,31.740000,28.460668,3.279332
6,gy,60,32.992000,33.326539,0.334539
6,gy,61,33.924000,37.518340,3.594340
6,gy,62,34.382000,37.504985,3.122985
6,gy,63,33.061000,34.554103,1.493103
6,gz,0,-18.718000,-5.111368,13.606632
6,gz,1,-13.435000,-5.024642,8.410358
6,gz,2,-2.183000,0.443373,2.626373
6,gz,3,9.634000,12.018298,2.384298
6,gz,4,17.336000,21.162106,3.826106
6,gz,5,18.336000,26.519538,8.183538
6,gz,6,13.687000,23.318972,9.631972
6,gz,7,6.336000,19.777854,13.441854
6,gz,8,0.000000,16.869461,16.869461
6,gz,9,-4.176000,11.149127,15.325127
6,gz,10,-7.099000,3.782211,10.881211
6,gz,11,-10.237000,-3.952032,6.284968
6,gz,12,-11.885000,-4.953846,6.931154
6,gz,13,-10.466000,2.169229,12.635229
6,gz,14,-6.420000,7.608891,14.028891
6,gz,15,-0.389000,12.684038,13.073038
6,gz,16,6.458000,20.663924,14.205924
6,gz,17,12.809000,29.497697,16.688697
6,gz,18,15.603000,29.943755,14.340755
6,gz,19,12.397000,28.455845,16.058845
6,gz,20,2.321000,18.391700,16.070700
6,gz,21,-8.084000,8.934978,17.018978
6,gz,22,-15.573000,-0.043697,15.529303
6,gz,23,-17.947000,-8.343159,9.603841
6,gz,24,-17.756000,-10.262622,7.493378
6,gz,25,-15.374000,-6.563455,8.810545
6,gz,26,-11.481000,-3.852759,7.628241
6,gz,27,-7.130000,3.721934,10.851934
6,gz,28,-3.527000,11.110211,14.637211
6,gz,29,0.244000,12.963579,12.719579
6,gz,30,3.115000,12.385480,9.270480
6,gz,31,6.519000,12.523319,6.004319
6,gz,32,9.893000,1.850686,8.042314
6,gz,33,12.611000,-4.087195,16.698195
6,gz,34,13.420000,-6.112312,19.532312
6,gz,35,12.481000,-2.193676,14.674676
6,gz,36,11.962000,0.582275,11.379725
6,gz,37,11.405000,-2.343435,13.748435
6,gz,38,10.351000,-6.267101,16.618101
6,gz,39,9.298000,-0.673141,9.971141
6,gz,40,7.893000,5.189965,2.703035
6,gz,41,7.053000,5.039735,2.013265
6,gz,42,8.038000,1.820327,6.217673
6,gz,43,10.954000,-0.192216,11.146216
6,gz,44,12.847000,2.073432,10.773568
6,gz,45,12.725000,10.316375,2.408625
6,gz,46,12.427000,7.933119,4.493881
6,gz,47,11.534000,3.752104,7.781896
6,gz,48,10.985000,-0.039228,11.024228
6,gz,49,10.824000,-0.394422,11.218422
6,gz,50,11.519000,1.574764,9.944236
6,gz,51,12.481000,4.987628,7.493372
6,gz,52,13.344000,4.843539,8.500461
6,gz,53,14.107000,4.221380,9.885620
6,gz,54,14.878000,3.846899,11.031101
6,gz,55,13.229000,-0.124736,13.353736
6,gz,56,9.511000,-5.086895,14.597895
6,gz,57,4.985000,-11.215169,16.200169
6,gz,58,1.359000,-15.883901,17.242901
6,gz,59,0.221000,-12.803183,13.024183
6,gz,60,1.336000,-10.710311,12.046311
6,gz,61,5.962000,-6.910804,12.872804
6,gz,62,13.985000,0.402058,13.582942
6,gz,63,23.702000,8.871501,14.830499
7,ax,0,2.293000,1.675878,0.617122
7,ax,1,2.365000,1.900124,0.464876
7,ax,2,2.137000,1.861484,0.275516
7,ax,3,2.030000,1.767737,0.262263
7,ax,4,2.085000,1.839615,0.245385
7,ax,5,2.034000,1.837431,0.196569
7,ax,6,2.020000,1.894877,0.125123
7,ax,7,2.109000,1.806057,0.302943
7,ax,8,2.157000,1.705598,0.451402
7,ax,9,2.116000,1.682643,0.433357
7,ax,10,2.073000,1.783565,0.289435
7,ax,11,2.032000,1.893918,0.138082
7,ax,12,2.288000,2.058896,0.229104
7,ax,13,2.312000,1.939861,0.372139
7,ax,14,2.279000,1.959890,0.319110
7,ax,15,2.396000,2.082762,0.313238
7,ax,16,2.413000,2.076030,0.336970
7,ax,17,2.446000,1.957339,0.488661
7,ax,18,2.358000,1.857326,0.500674
7,ax,19,2.307000,1.721113,0.585887
7,ax,20,2.370000,1.726805,0.643195
7,ax,21,2.238000,1.763579,0.474421
7,ax,22,2.135000,1.730577,0.404423
7,ax,23,2.025000,1.703745,0.321255
7,ax,24,2.073000,1.678040,0.394960
7,ax,25,2.209000,1.718778,0.490222
7,ax,26,2.226000,1.763144,0.462856
7,ax,27,2.214000,1.644070,0.569930
7,ax,28,2.123000,1.745097,0.377903
7,ax,29,2.121000,1.844159,0.276841
7,ax,30,2.195000,1.905564,0.289436
7,ax,31,2.221000,2.003344,0.217656
7,ax,32,2.274000,2.295084,0.021084
7,ax,33,2.243000,2.274275,0.031275
7,ax,34,2.224000,2.414317,0.190317
7,ax,35,2.250000,2.403364,0.153364
7,ax,36,2.245000,2.441054,0.196054
7,ax,37,2.133000,2.361919,0.228919
7,ax,38,1.987000,2.362800,0.375800
7,ax,39,1.881000,2.246696,0.365696
7,ax,40,1.836000,2.230977,0.394977
7,ax,41,1.826000,2.168456,0.342456
7,ax,42,1.802000,2.243217,0.441217
7,ax,43,1.769000,2.268968,0.499968
7,ax,44,1.678000,2.059570,0.381570
7,ax,45,1.615000,1.981141,0.366141
7,ax,46,1.501000,1.998232,0.497232
7,ax,47,1.388000,1.915121,0.527121
7,ax,48,1.347000,1.746718,0.399718
7,ax,49,1.402000,1.743607,0.341607
7,ax,50,1.429000,1.768891,0.339891
7,ax,51,1.434000,1.772082,0.338082
7,ax,52,1.390000,1.808950,0.418950
7,ax,53,1.388000,1.802142,0.414142
7,ax,54,1.453000,1.792692,0.339692
7,ax,55,1.366000,1.701592,0.335592
7,ax,56,1.323000,1.807512,0.484512
7,ax,57,1.240000,1.670934,0.430934
7,ax,58,1.218000,1.540144,0.322144
7,ax,59,1.115000,1.465818,0.350818
7,ax,60,1.077000,1.665120,0.588120
7,ax,61,1.110000,1.723504,0.613504
7,ax,62,1.151000,1.725036,0.574036
7,ax,63,1.058000,1.607022,0.549022
7,ay,0,-0.557000,-0.145597,0.411403
7,ay,1,-0.428000,-0.241216,0.186784
7,ay,2,-0.332000,-0.117285,0.214715
7,ay,3,-0.323000,-0.219692,0.103308
7,ay,4,-0.347000,-0.312023,0.034977
7,ay,5,-0.263000,-0.254661,0.008339
7,ay,6,-0.244000,-0.163455,0.080545
7,ay,7,-0.253000,-0.079321,0.173679
7,ay,8,-0.287000,-0.032730,0.254270
7,ay,9,-0.438000,-0.190069,0.247931
7,ay,10,-0.485000,-0.305282,0.179718
7,ay,11,-0.327000,-0.386877,0.059877
7,ay,12,-0.248000,-0.199645,0.048355
7,ay,13,-0.323000,-0.057728,0.265272
7,ay,14,-0.277000,-0.005270,0.271730
7,ay,15,-0.306000,-0.115781,0.190219
7,ay,16,-0.308000,-0.335542,0.027542
7,ay,17,-0.502000,-0.478463,0.023537
7,ay,18,-0.596000,-0.445007,0.150993
7,ay,19,-0.385000,-0.211497,0.173503
7,ay,20,-0.426000,-0.178286,0.247714
7,ay,21,-0.421000,-0.167385,0.253615
7,ay,22,-0.385000,-0.399785,0.014785
7,ay,23,-0.490000,-0.501006,0.011006
7,ay,24,-0.450000,-0.581681,0.131681
7,ay,25,-0.416000,-0.391954,0.024046
7,ay,26,-0.332000,-0.319430,0.012570
7,ay,27,-0.201000,-0.142059,0.058941
7,ay,28,-0.263000,-0.352931,0.089931
7,ay,29,-0.356000,-0.323689,0.032311
7,ay,30,-0.239000,-0.507971,0.268971
7,ay,31,-0.189000,-0.493634,0.304634
7,ay,32,-0.239000,-0.326584,0.087584
7,ay,33,-0.138000,-0.325099,0.187099
7,ay,34,-0.172000,-0.336900,0.164900
7,ay,35,-0.107000,-0.345049,0.238049
7,ay,36,-0.112000,-0.535191,0.423191
7,ay,37,-0.272000,-0.642117,0.370117
7,ay,38,-0.296000,-0.543514,0.247514
7,ay,39,-0.382000,-0.605951,0.223951
7,ay,40,-0.500000,-0.461160,0.038840
7,ay,41,-0.409000,-0.562303,0.153303
7,ay,42,-0.445000,-0.560166,0.115166
7,ay,43,-0.514000,-0.694575,0.180575
7,ay,44,-0.548000,-0.625363,0.077363
7,ay,45,-0.459000,-0.623637,0.164637
7,ay,46,-0.514000,-0.552605,0.038605
7,ay,47,-0.579000,-0.552669,0.026331
7,ay,48,-0.557000,-0.574044,0.017044
7,ay,49,-0.593000,-0.606616,0.013616
7,ay,50,-0.521000,-0.616402,0.095402
7,ay,51,-0.521000,-0.538024,0.017024
7,ay,52,-0.576000,-0.599279,0.023279
7,ay,53,-0.636000,-0.601138,0.034862
7,ay,54,-0.667000,-0.702904,0.035904
7,ay,55,-0.722000,-0.656314,0.065686
7,ay,56,-0.785000,-0.682909,0.102091
7,ay,57,-0.612000,-0.536080,0.075920
7,ay,58,-0.718000,-0.692464,0.025536
7,ay,59,-0.722000,-0.641282,0.080718
7,ay,60,-0.742000,-0.788972,0.046972
7,ay,61,-0.754000,-0.797964,0.043964
7,ay,62,-0.490000,-0.653952,0.163952
7,ay,63,-0.567000,-0.625821,0.058821
7,az,0,11.304000,11.257099,0.046901
7,az,1,11.490000,11.511426,0.021426
7,az,2,11.639000,11.480438,0.158562
7,az,3,11.809000,11.547472,0.261528
7,az,4,11.644000,11.518972,0.125028
7,az,5,11.699000,11.496933,0.202067
7,az,6,11.696000,11.845619,0.149619
7,az,7,11.435000,11.515459,0.080459
7,az,8,11.416000,11.589113,0.173113
7,az,9,11.538000,11.736559,0.198559
7,az,10,11.761000,11.602678,0.158322
7,az,11,11.541000,11.491407,0.049593
7,az,12,11.366000,11.325075,0.040925
7,az,13,11.253000,11.084914,0.168086
7,az,14,11.193000,11.242209,0.049209
7,az,15,10.997000,11.290805,0.293805
7,az,16,11.004000,11.074432,0.070432
7,az,17,11.158000,11.082902,0.075098
7,az,18,11.304000,10.984751,0.319249
7,az,19,11.103000,10.972076,0.130924
7,az,20,11.081000,11.102524,0.021524
7,az,21,11.110000,10.907467,0.202533
7,az,22,11.129000,10.788476,0.340524
7,az,23,11.129000,11.098493,0.030507
7,az,24,10.877000,10.924025,0.047025
7,az,25,10.650000,10.837828,0.187828
7,az,26,10.925000,10.865476,0.059524
7,az,27,10.918000,10.609350,0.308650
7,az,28,10.818000,10.904633,0.086633
7,az,29,10.688000,10.784079,0.096079
7,az,30,10.540000,10.598731,0.058731
7,az,31,10.499000,10.427045,0.071955
7,az,32,10.470000,10.313986,0.156014
7,az,33,10.437000,10.330227,0.106773
7,az,34,10.360000,10.317065,0.042935
